Date/Time,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Hmdx,Wind Chill
2015-01-02 17:00,2015,1,2,17:00,1,0.4,96,30,4,101.7,,
2015-01-02 18:00,2015,1,2,18:00,0,-0.4,97,21,6,101.72,,-2
2015-01-02 19:00,2015,1,2,19:00,2.1,1.4,95,28,10,101.77,,
2015-01-02 20:00,2015,1,2,20:00,1.9,1,94,24,8,101.82,,
2015-01-02 21:00,2015,1,2,21:00,1.6,0.6,93,24,4,101.88,,
2015-01-02 22:00,2015,1,2,22:00,1.7,0.7,93,7,3,101.93,,
2015-01-02 23:00,2015,1,2,23:00,1.8,0.9,94,25,4,102,,
2015-01-03 0:00,2015,1,3,0:00,1.7,1,95,25,2,102.02,,
2015-01-03 1:00,2015,1,3,1:00,2,0.7,91,30,5,102.05,,
2015-01-03 2:00,2015,1,3,2:00,1.6,0.7,94,23,4,102.11,,
2015-01-03 3:00,2015,1,3,3:00,1.5,0.9,96,23,4,102.14,,
2015-01-03 4:00,2015,1,3,4:00,1.3,0.7,96,26,3,102.13,,
2015-01-03 5:00,2015,1,3,5:00,1.3,0.9,97,16,3,102.15,,
2015-01-03 6:00,2015,1,3,6:00,1.2,0.8,97,0,1,102.16,,
2015-01-03 7:00,2015,1,3,7:00,1.1,0.7,97,1,3,102.18,,
2015-01-03 8:00,2015,1,3,8:00,1.2,0.9,98,21,1,102.14,,
2015-01-03 9:00,2015,1,3,9:00,1.2,0.9,98,31,2,102.24,,
2015-01-03 10:00,2015,1,3,10:00,1.6,1.3,98,26,2,102.2,,
2015-01-03 11:00,2015,1,3,11:00,2.9,2.6,98,34,1,102.18,,
2015-01-03 12:00,2015,1,3,12:00,3.4,2.5,94,33,2,102.17,,
2015-01-03 13:00,2015,1,3,13:00,3.3,2.7,96,,0,102.09,,
2015-01-03 14:00,2015,1,3,14:00,3.4,3,97,7,5,102.07,,
2015-01-03 15:00,2015,1,3,15:00,3.4,2.8,96,7,4,102.14,,
2015-01-03 16:00,2015,1,3,16:00,3.2,2.6,96,6,3,102.2,,
2015-01-03 17:00,2015,1,3,17:00,3.3,2.9,97,13,4,102.14,,
2015-01-03 18:00,2015,1,3,18:00,3.2,2.8,97,7,5,102.06,,
2015-01-03 19:00,2015,1,3,19:00,3.4,3,97,9,14,102.02,,
2015-01-03 20:00,2015,1,3,20:00,3.4,2.7,95,11,10,102.01,,
2015-01-03 21:00,2015,1,3,21:00,3.1,2.5,96,8,8,102.06,,
2015-01-03 22:00,2015,1,3,22:00,3,2.4,96,10,9,102.08,,
2015-01-03 23:00,2015,1,3,23:00,3,2.3,95,11,4,102.05,,
2015-01-04 0:00,2015,1,4,0:00,3,2.3,95,11,12,102.05,,
2015-01-04 1:00,2015,1,4,1:00,2.9,2.3,96,10,10,102.04,,
2015-01-04 2:00,2015,1,4,2:00,3.2,2.6,96,11,7,102,,
2015-01-04 3:00,2015,1,4,3:00,3.5,2.9,96,11,10,102.04,,
2015-01-04 4:00,2015,1,4,4:00,3.5,2.9,96,11,8,102,,
2015-01-04 5:00,2015,1,4,5:00,3.5,3.1,97,11,11,101.92,,
2015-01-04 6:00,2015,1,4,6:00,3.6,3,96,12,18,101.84,,
2015-01-04 7:00,2015,1,4,7:00,3.5,2.8,95,10,11,101.89,,
2015-01-04 8:00,2015,1,4,8:00,3.4,2.5,94,10,14,101.88,,
2015-01-04 9:00,2015,1,4,9:00,3.1,2.2,94,10,10,101.89,,
2015-01-04 10:00,2015,1,4,10:00,3.1,2.4,95,11,12,101.85,,
2015-01-04 11:00,2015,1,4,11:00,3,2.1,94,10,22,101.72,,
2015-01-04 12:00,2015,1,4,12:00,3.2,2.3,94,11,12,101.6,,
2015-01-04 13:00,2015,1,4,13:00,3.3,2.4,94,13,11,101.46,,
2015-01-04 14:00,2015,1,4,14:00,3.3,2.6,95,11,9,101.35,,
2015-01-04 15:00,2015,1,4,15:00,3.4,2.8,96,10,13,101.27,,
2015-01-04 16:00,2015,1,4,16:00,3.7,3.1,96,11,9,101.2,,
2015-01-04 17:00,2015,1,4,17:00,3.9,3.3,96,13,8,101.09,,
2015-01-04 18:00,2015,1,4,18:00,3,2.6,97,26,9,100.98,,
2015-01-04 19:00,2015,1,4,19:00,2.9,2.5,97,26,11,100.86,,
2015-01-04 20:00,2015,1,4,20:00,3.2,2.8,97,28,13,100.82,,
2015-01-04 21:00,2015,1,4,21:00,3.3,2.9,97,25,8,100.8,,
2015-01-04 22:00,2015,1,4,22:00,3.8,3.4,97,26,13,100.85,,
2015-01-04 23:00,2015,1,4,23:00,4.1,3.5,96,28,13,100.94,,
2015-01-05 0:00,2015,1,5,0:00,4.3,3.6,95,27,9,101.02,,
2015-01-05 1:00,2015,1,5,1:00,4.5,3.8,95,29,10,101.15,,
2015-01-05 2:00,2015,1,5,2:00,4.6,3.9,95,25,7,101.25,,
2015-01-05 3:00,2015,1,5,3:00,5.1,4.2,94,29,9,101.32,,
2015-01-05 4:00,2015,1,5,4:00,5.3,4.3,93,27,17,101.41,,
2015-01-05 5:00,2015,1,5,5:00,5.3,4.3,93,32,11,101.46,,
2015-01-05 6:00,2015,1,5,6:00,4.9,4.5,97,27,4,101.56,,
2015-01-05 7:00,2015,1,5,7:00,4.7,4.3,97,18,3,101.62,,
2015-01-05 8:00,2015,1,5,8:00,4.7,4.4,98,17,5,101.68,,
2015-01-05 9:00,2015,1,5,9:00,4.6,4.3,98,14,4,101.77,,
2015-01-05 10:00,2015,1,5,10:00,4.9,4.6,98,33,2,101.89,,
2015-01-05 11:00,2015,1,5,11:00,5.1,4.8,98,22,2,101.94,,
2015-01-05 12:00,2015,1,5,12:00,5.5,5.2,98,30,4,101.94,,
2015-01-05 13:00,2015,1,5,13:00,5.8,5.5,98,21,2,101.94,,
2015-01-05 14:00,2015,1,5,14:00,6.2,5.9,98,8,9,101.94,,
2015-01-05 15:00,2015,1,5,15:00,6.2,5.9,98,9,5,101.95,,
2015-01-05 16:00,2015,1,5,16:00,6.4,6.1,98,6,10,101.91,,
2015-01-05 17:00,2015,1,5,17:00,6.2,5.9,98,10,8,101.92,,
2015-01-05 18:00,2015,1,5,18:00,6.2,5.9,98,10,4,101.96,,
2015-01-05 19:00,2015,1,5,19:00,5.5,5.2,98,24,6,101.95,,
2015-01-05 20:00,2015,1,5,20:00,5.5,5.2,98,28,3,101.95,,
2015-01-05 21:00,2015,1,5,21:00,5.4,5.1,98,26,6,101.99,,
2015-01-05 22:00,2015,1,5,22:00,5.4,5.1,98,23,4,101.99,,
2015-01-05 23:00,2015,1,5,23:00,5.4,5.1,98,21,5,101.97,,
2015-01-06 0:00,2015,1,6,0:00,5.5,5.4,99,0,1,102,,
2015-01-06 1:00,2015,1,6,1:00,5.7,5.6,99,11,2,102.03,,
2015-01-06 2:00,2015,1,6,2:00,5.9,5.8,99,25,7,102.09,,
2015-01-06 3:00,2015,1,6,3:00,5.8,5.7,99,18,5,102.18,,
2015-01-06 4:00,2015,1,6,4:00,5.8,5.7,99,21,1,102.16,,
2015-01-06 5:00,2015,1,6,5:00,6.4,6.3,99,24,9,102.12,,
2015-01-06 6:00,2015,1,6,6:00,6.1,6,99,19,3,102.12,,
2015-01-06 7:00,2015,1,6,7:00,6.2,6.1,99,3,3,102.16,,
2015-01-06 8:00,2015,1,6,8:00,6.3,6.2,99,28,3,102.21,,
2015-01-06 9:00,2015,1,6,9:00,6.7,6.6,99,26,8,102.29,,
2015-01-06 10:00,2015,1,6,10:00,6.9,6.8,99,26,3,102.33,,
2015-01-06 11:00,2015,1,6,11:00,7.3,7.2,99,23,1,102.32,,
2015-01-06 12:00,2015,1,6,12:00,7.9,7.8,99,24,2,102.3,,
2015-01-06 13:00,2015,1,6,13:00,8.1,8,99,6,3,102.23,,
2015-01-06 14:00,2015,1,6,14:00,8.7,8.7,100,8,2,102.26,,
2015-01-06 15:00,2015,1,6,15:00,9.1,9.1,100,0,1,102.26,,
2015-01-06 16:00,2015,1,6,16:00,9,9,100,14,4,102.27,,
2015-01-06 17:00,2015,1,6,17:00,8.6,8.6,100,19,3,102.3,,
2015-01-06 18:00,2015,1,6,18:00,8.3,8.3,100,23,6,102.29,,
2015-01-06 19:00,2015,1,6,19:00,6.7,6.6,99,15,4,102.29,,
2015-01-06 20:00,2015,1,6,20:00,5.6,5.5,99,18,2,102.3,,
2015-01-06 21:00,2015,1,6,21:00,4,3.9,99,26,2,102.35,,
2015-01-06 22:00,2015,1,6,22:00,4.3,4.2,99,26,3,102.29,,
2015-01-06 23:00,2015,1,6,23:00,4.2,4.1,99,26,5,102.28,,
2015-01-07 0:00,2015,1,7,0:00,4,3.9,99,24,4,102.3,,
2015-01-07 1:00,2015,1,7,1:00,3.1,3,99,27,5,102.29,,
2015-01-07 2:00,2015,1,7,2:00,3,2.9,99,25,3,102.33,,
2015-01-07 3:00,2015,1,7,3:00,2.8,2.7,99,21,5,102.33,,
2015-01-07 4:00,2015,1,7,4:00,3.8,3.7,99,6,2,102.33,,
2015-01-07 5:00,2015,1,7,5:00,3.7,3.6,99,27,4,102.29,,
2015-01-07 6:00,2015,1,7,6:00,3.3,3.2,99,19,4,102.31,,
2015-01-07 7:00,2015,1,7,7:00,3.7,3.6,99,30,3,102.3,,
2015-01-07 8:00,2015,1,7,8:00,4.5,4.4,99,30,2,102.35,,
2015-01-07 9:00,2015,1,7,9:00,4.9,4.8,99,26,1,102.42,,
2015-01-07 10:00,2015,1,7,10:00,5.1,4.7,97,29,10,102.44,,
2015-01-07 11:00,2015,1,7,11:00,6.4,5.8,96,25,8,102.47,,
2015-01-07 12:00,2015,1,7,12:00,6.7,5.5,92,33,9,102.41,,
2015-01-07 13:00,2015,1,7,13:00,8.4,6.5,88,2,10,102.31,,
2015-01-07 14:00,2015,1,7,14:00,7.8,6.4,91,9,4,102.26,,
2015-01-07 15:00,2015,1,7,15:00,7.6,6.4,92,7,2,102.23,,
2015-01-07 16:00,2015,1,7,16:00,7.4,6.5,94,36,6,102.24,,
2015-01-07 17:00,2015,1,7,17:00,6.9,6.3,96,35,5,102.23,,
2015-01-07 18:00,2015,1,7,18:00,6.6,6.2,97,31,1,102.23,,
2015-01-07 19:00,2015,1,7,19:00,6,5.7,98,24,8,102.23,,
2015-01-07 20:00,2015,1,7,20:00,5.3,4.9,97,27,7,102.26,,
2015-01-07 21:00,2015,1,7,21:00,4.4,4.1,98,26,8,102.28,,
2015-01-07 22:00,2015,1,7,22:00,3.8,3.5,98,26,10,102.29,,
2015-01-07 23:00,2015,1,7,23:00,3.8,3.5,98,25,8,102.27,,
2015-01-08 0:00,2015,1,8,0:00,3.1,2.8,98,28,6,102.26,,
2015-01-08 1:00,2015,1,8,1:00,2.3,1.9,97,27,7,102.22,,
2015-01-08 2:00,2015,1,8,2:00,2,1.7,98,18,5,102.23,,
2015-01-08 3:00,2015,1,8,3:00,2,1.7,98,25,6,102.2,,
2015-01-08 4:00,2015,1,8,4:00,1.7,1.4,98,27,9,102.14,,
2015-01-08 5:00,2015,1,8,5:00,1.5,1.2,98,26,9,102.09,,
2015-01-08 6:00,2015,1,8,6:00,0.4,0.1,98,23,4,102.04,,
2015-01-08 7:00,2015,1,8,7:00,0.4,0.1,98,26,8,102.06,,
2015-01-08 8:00,2015,1,8,8:00,-0.3,-0.7,97,23,3,102.08,,-1
2015-01-08 9:00,2015,1,8,9:00,0.2,-0.2,97,23,3,102.12,,
2015-01-08 10:00,2015,1,8,10:00,2.5,2.1,97,3,4,102.1,,
2015-01-08 11:00,2015,1,8,11:00,3.5,3.1,97,1,5,102.08,,
2015-01-08 12:00,2015,1,8,12:00,3.9,3.6,98,10,5,101.98,,
2015-01-08 13:00,2015,1,8,13:00,4.2,3.9,98,32,2,101.92,,
2015-01-08 14:00,2015,1,8,14:00,5.3,4.6,95,36,8,101.88,,
2015-01-08 15:00,2015,1,8,15:00,5,4.7,98,3,6,101.86,,
2015-01-08 16:00,2015,1,8,16:00,4.9,4.6,98,3,4,101.86,,
2015-01-08 17:00,2015,1,8,17:00,4.3,4.2,99,34,5,101.82,,
2015-01-08 18:00,2015,1,8,18:00,3.5,3.4,99,31,4,101.81,,
2015-01-08 19:00,2015,1,8,19:00,2.8,2.7,99,32,2,101.78,,
2015-01-08 20:00,2015,1,8,20:00,1.6,1.5,99,5,1,101.78,,
2015-01-08 21:00,2015,1,8,21:00,1,0.9,99,28,2,101.78,,
2015-01-08 22:00,2015,1,8,22:00,0.3,0.2,99,27,2,101.78,,
2015-01-08 23:00,2015,1,8,23:00,0.2,0.1,99,16,1,101.78,,
2015-01-09 0:00,2015,1,9,0:00,-0.1,-0.2,99,30,2,101.76,,-1
2015-01-09 1:00,2015,1,9,1:00,-0.1,-0.2,99,32,3,101.78,,-1
2015-01-09 2:00,2015,1,9,2:00,-0.2,-0.3,99,32,2,101.74,,-1
2015-01-09 3:00,2015,1,9,3:00,-0.5,-0.6,99,1,5,101.74,,-2
2015-01-09 4:00,2015,1,9,4:00,-0.1,-0.2,99,1,1,101.71,,0
2015-01-09 5:00,2015,1,9,5:00,-0.1,-0.2,99,36,1,101.67,,0
2015-01-09 6:00,2015,1,9,6:00,0.2,0.1,99,5,5,101.62,,
2015-01-09 7:00,2015,1,9,7:00,0.2,0.1,99,29,2,101.6,,
2015-01-09 8:00,2015,1,9,8:00,-0.6,-0.7,99,32,3,101.59,,-2
2015-01-09 9:00,2015,1,9,9:00,0.1,0,99,18,4,101.62,,
2015-01-09 10:00,2015,1,9,10:00,0.6,0.5,99,3,1,101.63,,
2015-01-09 11:00,2015,1,9,11:00,2.6,2.5,99,22,2,101.6,,
2015-01-09 12:00,2015,1,9,12:00,4.5,4.4,99,3,4,101.56,,
2015-01-09 13:00,2015,1,9,13:00,6,5.3,95,33,3,101.47,,
2015-01-09 14:00,2015,1,9,14:00,6.5,4.7,88,0,1,101.42,,
2015-01-09 15:00,2015,1,9,15:00,6.5,5,90,14,3,101.4,,
2015-01-09 16:00,2015,1,9,16:00,6.4,5.2,92,1,4,101.39,,
2015-01-09 17:00,2015,1,9,17:00,5.9,5.5,97,33,4,101.41,,
2015-01-09 18:00,2015,1,9,18:00,5.6,5,96,31,4,101.4,,
2015-01-09 19:00,2015,1,9,19:00,5.1,4.8,98,5,7,101.36,,
2015-01-09 20:00,2015,1,9,20:00,5,4.7,98,8,2,101.39,,
2015-01-09 21:00,2015,1,9,21:00,5,4.7,98,4,4,101.4,,
2015-01-09 22:00,2015,1,9,22:00,5.1,5,99,31,3,101.38,,
2015-01-09 23:00,2015,1,9,23:00,5,4.9,99,6,1,101.39,,
2015-01-10 0:00,2015,1,10,0:00,5,4.9,99,16,2,101.36,,
2015-01-10 1:00,2015,1,10,1:00,5,4.9,99,21,1,101.35,,
2015-01-10 2:00,2015,1,10,2:00,4.9,4.8,99,17,2,101.35,,
2015-01-10 3:00,2015,1,10,3:00,4.9,4.8,99,31,1,101.37,,
2015-01-10 4:00,2015,1,10,4:00,4.8,4.7,99,,0,101.34,,
2015-01-10 5:00,2015,1,10,5:00,4.8,4.7,99,32,1,101.3,,
2015-01-10 6:00,2015,1,10,6:00,4.8,4.7,99,31,2,101.3,,
2015-01-10 7:00,2015,1,10,7:00,4.9,4.8,99,30,2,101.31,,
2015-01-10 8:00,2015,1,10,8:00,4.9,4.8,99,20,2,101.33,,
2015-01-10 9:00,2015,1,10,9:00,5.1,5,99,31,1,101.37,,
2015-01-10 10:00,2015,1,10,10:00,5.3,5.2,99,12,1,101.41,,
2015-01-10 11:00,2015,1,10,11:00,5.7,5.6,99,0,1,101.4,,
2015-01-10 12:00,2015,1,10,12:00,6.1,6,99,34,3,101.37,,
2015-01-10 13:00,2015,1,10,13:00,6.5,6.2,98,1,6,101.35,,
2015-01-10 14:00,2015,1,10,14:00,6.7,5.8,94,2,7,101.34,,
2015-01-10 15:00,2015,1,10,15:00,6.5,5.8,95,1,5,101.34,,
2015-01-10 16:00,2015,1,10,16:00,6.4,5.8,96,36,1,101.35,,
2015-01-10 17:00,2015,1,10,17:00,6.3,5.7,96,18,2,101.39,,
2015-01-10 18:00,2015,1,10,18:00,6,5.7,98,10,1,101.41,,
2015-01-10 19:00,2015,1,10,19:00,5.9,5.8,99,0,1,101.43,,
2015-01-10 20:00,2015,1,10,20:00,5.9,5.8,99,28,1,101.45,,
2015-01-10 21:00,2015,1,10,21:00,5.4,5.3,99,10,1,101.48,,
2015-01-10 22:00,2015,1,10,22:00,5.4,5.3,99,24,4,101.51,,
2015-01-10 23:00,2015,1,10,23:00,5.2,5.1,99,23,1,101.54,,
2015-01-11 0:00,2015,1,11,0:00,5.2,5.1,99,29,1,101.54,,
2015-01-11 1:00,2015,1,11,1:00,5.1,5,99,32,2,101.54,,
2015-01-11 2:00,2015,1,11,2:00,5.2,5.1,99,30,2,101.58,,
2015-01-11 3:00,2015,1,11,3:00,5.2,5.1,99,0,1,101.61,,
2015-01-11 4:00,2015,1,11,4:00,5.2,5.1,99,24,1,101.61,,
2015-01-11 5:00,2015,1,11,5:00,5.2,5.1,99,21,1,101.6,,
2015-01-11 6:00,2015,1,11,6:00,5.2,5.1,99,25,2,101.61,,
2015-01-11 7:00,2015,1,11,7:00,5.2,5.1,99,19,2,101.61,,
2015-01-11 8:00,2015,1,11,8:00,5.3,5.2,99,,0,101.65,,
2015-01-11 9:00,2015,1,11,9:00,5.6,5.5,99,23,1,101.73,,
2015-01-11 10:00,2015,1,11,10:00,5.8,5.7,99,,0,101.79,,
2015-01-11 11:00,2015,1,11,11:00,6.2,6.1,99,2,4,101.82,,
2015-01-11 12:00,2015,1,11,12:00,6.4,6.3,99,1,6,101.8,,
2015-01-11 13:00,2015,1,11,13:00,6.5,6.4,99,9,1,101.79,,
2015-01-11 14:00,2015,1,11,14:00,7.1,7,99,36,5,101.77,,
2015-01-11 15:00,2015,1,11,15:00,6.8,6.5,98,4,3,101.8,,
2015-01-11 16:00,2015,1,11,16:00,6.6,6.5,99,1,4,101.83,,
2015-01-11 17:00,2015,1,11,17:00,6.5,6.4,99,2,4,101.84,,
2015-01-11 18:00,2015,1,11,18:00,6.5,6.4,99,36,3,101.89,,
2015-01-11 19:00,2015,1,11,19:00,6.5,6.4,99,1,2,101.94,,
2015-01-11 20:00,2015,1,11,20:00,6.4,6.3,99,0,1,101.97,,
2015-01-11 21:00,2015,1,11,21:00,6.5,6.4,99,36,4,102.02,,
2015-01-11 22:00,2015,1,11,22:00,6.3,6.2,99,31,2,102.07,,
2015-01-11 23:00,2015,1,11,23:00,6.2,6.1,99,32,2,102.11,,
2015-01-12 0:00,2015,1,12,0:00,6.2,6.1,99,31,3,102.14,,
2015-01-12 1:00,2015,1,12,1:00,6.2,6.1,99,25,1,102.18,,
2015-01-12 2:00,2015,1,12,2:00,6.2,6.1,99,23,3,102.2,,
2015-01-12 3:00,2015,1,12,3:00,6.2,6.1,99,7,1,102.25,,
2015-01-12 4:00,2015,1,12,4:00,6.2,6.1,99,32,1,102.27,,
2015-01-12 5:00,2015,1,12,5:00,6.1,6,99,1,2,102.27,,
2015-01-12 6:00,2015,1,12,6:00,6.2,6.2,100,0,1,102.27,,
2015-01-12 7:00,2015,1,12,7:00,6.2,6.1,99,1,2,102.32,,
2015-01-12 8:00,2015,1,12,8:00,6.1,6.1,100,30,3,102.37,,
2015-01-12 9:00,2015,1,12,9:00,6.2,6.2,100,2,4,102.46,,
2015-01-12 10:00,2015,1,12,10:00,6.4,6.4,100,34,4,102.54,,
2015-01-12 11:00,2015,1,12,11:00,6.5,6.5,100,7,3,102.54,,
2015-01-12 12:00,2015,1,12,12:00,6.6,6.6,100,31,3,102.54,,
2015-01-12 13:00,2015,1,12,13:00,6.9,6.8,99,1,5,102.53,,
2015-01-12 14:00,2015,1,12,14:00,7.2,7.1,99,21,3,102.51,,
2015-01-12 15:00,2015,1,12,15:00,7.3,6.7,96,6,3,102.54,,
2015-01-12 16:00,2015,1,12,16:00,7.2,6.8,97,2,3,102.58,,
2015-01-12 17:00,2015,1,12,17:00,6.8,6.2,96,8,2,102.61,,
2015-01-12 18:00,2015,1,12,18:00,6.4,6.1,98,9,1,102.64,,
2015-01-12 19:00,2015,1,12,19:00,5.4,5.3,99,33,1,102.65,,
2015-01-12 20:00,2015,1,12,20:00,5.3,5.2,99,3,3,102.69,,
2015-01-12 21:00,2015,1,12,21:00,5.5,5.4,99,3,3,102.72,,
2015-01-12 22:00,2015,1,12,22:00,5.4,5.3,99,26,5,102.78,,
2015-01-12 23:00,2015,1,12,23:00,5,4.9,99,25,10,102.83,,
2015-01-13 0:00,2015,1,13,0:00,4.8,4.2,96,25,8,102.84,,
2015-01-13 1:00,2015,1,13,1:00,4.7,4.1,96,27,9,102.85,,
2015-01-13 2:00,2015,1,13,2:00,4.9,4.2,95,28,4,102.85,,
2015-01-13 3:00,2015,1,13,3:00,5.1,4.7,97,3,1,102.91,,
2015-01-13 4:00,2015,1,13,4:00,5,4.6,97,27,2,102.9,,
2015-01-13 5:00,2015,1,13,5:00,5,4.6,97,26,1,102.87,,
2015-01-13 6:00,2015,1,13,6:00,4.9,4.5,97,28,3,102.85,,
2015-01-13 7:00,2015,1,13,7:00,4.8,4.2,96,28,9,102.88,,
2015-01-13 8:00,2015,1,13,8:00,4.8,4.1,95,28,7,102.91,,
2015-01-13 9:00,2015,1,13,9:00,4.9,4.2,95,32,3,102.92,,
2015-01-13 10:00,2015,1,13,10:00,4.7,3.7,93,28,9,102.97,,
2015-01-13 11:00,2015,1,13,11:00,4.9,4,94,29,4,102.95,,
2015-01-13 12:00,2015,1,13,12:00,5.4,4.5,94,,0,102.86,,
2015-01-13 13:00,2015,1,13,13:00,6.1,4.9,92,35,4,102.84,,
2015-01-13 14:00,2015,1,13,14:00,6.6,4.8,88,29,4,102.82,,
2015-01-13 15:00,2015,1,13,15:00,6.3,4.6,89,25,5,102.78,,
2015-01-13 16:00,2015,1,13,16:00,6,4.5,90,26,3,102.73,,
2015-01-13 17:00,2015,1,13,17:00,5.7,4.7,93,0,1,102.68,,
2015-01-13 18:00,2015,1,13,18:00,5.2,3.5,89,27,9,102.61,,
2015-01-13 19:00,2015,1,13,19:00,4.9,3.6,91,23,8,102.63,,
2015-01-13 20:00,2015,1,13,20:00,4.6,3.4,92,25,8,102.61,,
2015-01-13 21:00,2015,1,13,21:00,4.4,3.4,93,26,10,102.57,,
2015-01-13 22:00,2015,1,13,22:00,3.8,2.8,93,27,12,102.56,,
2015-01-13 23:00,2015,1,13,23:00,3.5,2.5,93,25,14,102.54,,
2015-01-14 0:00,2015,1,14,0:00,2.8,1.9,94,24,8,102.45,,
2015-01-14 1:00,2015,1,14,1:00,1.9,1.2,95,27,11,102.4,,
2015-01-14 2:00,2015,1,14,2:00,0.6,0,96,26,3,102.37,,
2015-01-14 3:00,2015,1,14,3:00,0.9,0.3,96,26,9,102.38,,
2015-01-14 4:00,2015,1,14,4:00,0.1,-0.5,96,24,2,102.33,,
2015-01-14 5:00,2015,1,14,5:00,-0.1,-0.8,95,22,4,102.25,,-1
2015-01-14 6:00,2015,1,14,6:00,-0.5,-1.2,95,19,4,102.22,,-2
2015-01-14 7:00,2015,1,14,7:00,-0.8,-1.2,97,21,4,102.22,,-2
2015-01-14 8:00,2015,1,14,8:00,-0.4,-0.8,97,21,3,102.17,,-1
2015-01-14 9:00,2015,1,14,9:00,-0.5,-0.9,97,23,4,102.16,,-2
2015-01-14 10:00,2015,1,14,10:00,0.7,0.3,97,,0,102.14,,
2015-01-14 11:00,2015,1,14,11:00,3.6,1.8,88,8,1,102.14,,
2015-01-14 12:00,2015,1,14,12:00,5,2.7,85,10,6,102.09,,
2015-01-14 13:00,2015,1,14,13:00,5.2,3.1,86,6,5,102.01,,
2015-01-14 14:00,2015,1,14,14:00,5.5,3.5,87,9,8,101.99,,
2015-01-14 15:00,2015,1,14,15:00,4.4,2.9,90,15,9,101.97,,
2015-01-14 16:00,2015,1,14,16:00,3.7,2.7,93,18,7,101.98,,
2015-01-14 17:00,2015,1,14,17:00,3.1,2.4,95,9,4,101.97,,
2015-01-14 18:00,2015,1,14,18:00,3.3,2.7,96,20,1,101.92,,
2015-01-14 19:00,2015,1,14,19:00,3.2,2.3,94,26,8,101.92,,
2015-01-14 20:00,2015,1,14,20:00,2.8,1.9,94,25,7,101.9,,
2015-01-14 21:00,2015,1,14,21:00,1.4,0.5,94,24,5,101.93,,
2015-01-14 22:00,2015,1,14,22:00,0.9,0,94,22,3,102.01,,
2015-01-14 23:00,2015,1,14,23:00,-0.4,-1,96,17,4,101.97,,-2
2015-01-15 0:00,2015,1,15,0:00,0.4,0,97,1,7,101.83,,
2015-01-15 1:00,2015,1,15,1:00,0.9,0.6,98,22,4,101.78,,
2015-01-15 2:00,2015,1,15,2:00,0.8,0.5,98,29,8,101.74,,
2015-01-15 3:00,2015,1,15,3:00,1,0.9,99,25,4,101.75,,
2015-01-15 4:00,2015,1,15,4:00,0.9,0.8,99,25,9,101.7,,
2015-01-15 5:00,2015,1,15,5:00,1,0.9,99,18,4,101.62,,
2015-01-15 6:00,2015,1,15,6:00,1,0.9,99,18,3,101.59,,
2015-01-15 7:00,2015,1,15,7:00,,,,,,,,
2015-01-15 8:00,2015,1,15,8:00,1,0.9,99,34,2,101.45,,
2015-01-15 9:00,2015,1,15,9:00,1.8,1.5,98,3,2,101.45,,
2015-01-15 10:00,2015,1,15,10:00,2.7,2.4,98,27,4,101.38,,
2015-01-15 11:00,2015,1,15,11:00,3.8,3.5,98,26,2,101.37,,
2015-01-15 12:00,2015,1,15,12:00,5,4.1,94,3,8,101.29,,
2015-01-15 13:00,2015,1,15,13:00,5.2,3.5,89,5,10,101.15,,
2015-01-15 14:00,2015,1,15,14:00,5.4,3.9,90,12,3,101.1,,
2015-01-15 15:00,2015,1,15,15:00,5.4,4.2,92,,0,100.99,,
2015-01-15 16:00,2015,1,15,16:00,5.2,4.3,94,32,2,100.87,,
2015-01-15 17:00,2015,1,15,17:00,5,4.4,96,25,4,100.79,,
2015-01-15 18:00,2015,1,15,18:00,4.8,4.5,98,24,4,100.6,,
2015-01-15 19:00,2015,1,15,19:00,5.3,5,98,8,7,100.41,,
2015-01-15 20:00,2015,1,15,20:00,6.6,6,96,12,12,100.3,,
2015-01-15 21:00,2015,1,15,21:00,7.2,6.5,95,10,16,100.15,,
2015-01-15 22:00,2015,1,15,22:00,7.7,6.7,93,12,25,100.02,,
2015-01-15 23:00,2015,1,15,23:00,8.7,7,89,15,25,99.92,,
2015-01-16 0:00,2015,1,16,0:00,8.4,6.7,89,16,25,99.95,,
2015-01-16 1:00,2015,1,16,1:00,7.9,5.6,85,30,8,100,,
2015-01-16 2:00,2015,1,16,2:00,6,5.6,97,24,3,100.16,,
2015-01-16 3:00,2015,1,16,3:00,9.5,5.3,75,30,20,100.36,,
2015-01-16 4:00,2015,1,16,4:00,8,5.8,86,32,8,100.63,,
2015-01-16 5:00,2015,1,16,5:00,6.7,5.2,90,20,5,100.8,,
2015-01-16 6:00,2015,1,16,6:00,5,4.4,96,23,3,100.94,,
2015-01-16 7:00,2015,1,16,7:00,2.7,2.3,97,18,2,101.08,,
2015-01-16 8:00,2015,1,16,8:00,2.6,2.3,98,24,9,101.22,,
2015-01-16 9:00,2015,1,16,9:00,2.3,2,98,25,3,101.37,,
2015-01-16 10:00,2015,1,16,10:00,4.7,4.1,96,14,5,101.51,,
2015-01-16 11:00,2015,1,16,11:00,7.8,5.3,84,17,5,101.63,,
2015-01-16 12:00,2015,1,16,12:00,9.8,5.4,74,16,9,101.62,,
2015-01-16 13:00,2015,1,16,13:00,10.3,5.3,71,17,7,101.69,,
